1460000000,0.835290,-0.326252,9.760076,-0.005310,0.016843,0.001550
1470000000,0.842342,-0.373835,9.805385,0.020978,-0.001439,-0.005359
1480000000,0.818391,-0.326262,9.792298,-0.010307,0.016154,-0.000068
1490000000,0.803259,-0.411198,9.782110,-0.010117,-0.009349,-0.002900
1500000000,0.903796,-0.305521,9.704905,0.005930,-0.000543,-0.001376
1510000000,0.808772,-0.250189,9.746538,0.006391,0.010313,0.000839
1520000000,0.821948,-0.321064,9.795040,0.009114,-0.003890,-0.009882
1530000000,0.884945,-0.349634,9.829311,0.010900,0.002098,0.007294
1540000000,0.805215,-0.382091,9.779974,0.011957,-0.010516,-0.002429
1550000000,0.866147,-0.338669,9.717421,0.014213,-0.008113,-0.006214
1560000000,0.931426,-0.308048,9.709995,-0.005098,0.001979,-0.015703
1570000000,0.842238,-0.332339,9.778410,-0.019608,-0.008591,-0.007384
1580000000,0.817416,-0.211894,9.768496,0.011120,0.003624,-0.010342
1590000000,0.808523,-0.337373,9.666148,-0.004375,-0.004552,0.010426
1600000000,0.850237,-0.330804,9.817598,0.019905,-0.001789,-0.003294
1610000000,0.891992,-0.337516,9.733869,-0.001928,0.013932,-0.000372
1620000000,0.828893,-0.335842,9.865846,0.004779,0.013645,0.003327
1630000000,0.868469,-0.357541,9.758280,-0.009305,0.004500,-0.009139
1640000000,0.833463,-0.372396,9.820113,-0.005069,0.009513,0.003304
1650000000,0.876791,-0.377608,9.742575,0.007268,0.007365,0.012704
1660000000,0.900996,-0.394778,9.797333,-0.013244,-0.017832,-0.012770
1670000000,0.873674,-0.366608,9.701041,0.008027,-0.006711,-0.000469
1680000000,0.870849,-0.371006,9.756532,-0.008764,0.008538,-0.009069
1690000000,0.849953,-0.284117,9.787292,0.012687,0.003876,-0.010940
1700000000,0.771896,-0.321676,9.742163,0.001882,-0.010546,-0.003521
1710000000,0.762257,-0.284385,9.738608,-0.003796,-0.002518,-0.010272
1720000000,0.873608,-0.412478,9.735142,0.010207,0.000199,0.019227
1730000000,0.892574,-0.397377,9.753095,0.001415,0.001868,-0.009943
1740000000,0.797262,-0.317188,9.772929,0.004150,-0.004258,-0.020828
1750000000,0.801365,-0.473153,9.787512,0.001437,-0.018642,0.012624
1760000000,0.846768,-0.382620,9.740204,0.007228,0.007786,-0.003014
1770000000,0.958168,-0.345270,9.754197,-0.006188,-0.008506,0.015525
1780000000,0.840194,-0.327083,9.751237,0.013223,0.000943,-0.008871
1790000000,0.909263,-0.370698,9.802389,0.007605,0.014984,-0.001487
1800000000,0.861011,-0.382690,9.798264,-0.003149,0.010587,0.014067
1810000000,0.790105,-0.321721,9.737877,0.003672,0.009953,-0.010719
1820000000,0.890181,-0.329242,9.703837,-0.006990,-0.004755,0.005600
1830000000,0.792406,-0.339561,9.708582,-0.019225,-0.010459,0.015834
1840000000,0.847166,-0.348542,9.699758,-0.015352,-0.008784,0.011340
1850000000,0.931584,-0.324784,9.674525,0.014634,-0.014584,-0.009276
1860000000,0.917079,-0.350109,9.727228,-0.005607,0.009911,-0.005763
1870000000,0.834208,-0.279332,9.723699,-0.006958,0.001078,0.011699
1880000000,0.953868,-0.375293,9.709935,-0.019904,0.004469,0.027182
1890000000,0.885615,-0.300073,9.851361,0.011950,-0.018875,0.015251
1900000000,0.753312,-0.343993,9.778278,-0.008674,0.006496,-0.000604
1910000000,0.839293,-0.334225,9.679490,0.006883,0.006839,0.015693
1920000000,0.892128,-0.294295,9.838805,0.018678,0.003328,0.009165
1930000000,0.859989,-0.443833,9.766226,-0.002433,0.007242,-0.005385
1940000000,0.866002,-0.241230,9.731649,-0.011325,-0.004113,0.004920
1950000000,0.896433,-0.316517,9.823127,0.006238,-0.006237,0.001934
1960000000,0.900255,-0.428382,9.747979,0.007280,0.018190,0.010307
1970000000,0.797933,-0.372639,9.743012,-0.013342,0.001531,0.008291
1980000000,0.918823,-0.327122,9.798759,-0.022520,-0.000870,0.001820
1990000000,0.824315,-0.251505,9.779118,-0.009280,-0.002327,-0.025813
2000000000,0.883527,-0.359318,9.690797,-0.008254,-0.007141,-0.016720
2010000000,0.804837,-0.257629,9.744795,0.006733,0.004303,-0.002952
2020000000,0.851119,-0.289624,9.771704,-0.006638,0.004229,0.000402
2030000000,0.843504,-0.368114,9.679954,0.015189,-0.002525,-0.012236
2040000000,0.798610,-0.366196,9.788866,0.018689,-0.007102,0.008692
2050000000,0.912548,-0.268483,9.799112,0.013843,-0.000989,-0.009408
2060000000,0.914054,-0.339606,9.819166,0.006171,-0.003550,-0.001973
2070000000,0.951627,-0.301766,9.818044,-0.008756,0.006397,0.001776
2080000000,0.760282,-0.285509,9.816656,0.003894,-0.001804,0.012999
2090000000,0.778437,-0.325133,9.766243,0.006181,0.006897,-0.001250
2100000000,0.789425,-0.227254,9.742125,-0.009345,0.009371,0.009648
2110000000,0.885943,-0.331897,9.760602,-0.014347,-0.001131,0.000024
2120000000,0.877657,-0.363905,9.817391,0.011242,-0.011082,-0.007597
2130000000,0.893733,-0.286186,9.722456,-0.003847,0.003119,-0.008448
2140000000,0.844735,-0.374435,9.723067,0.004730,0.004239,0.006133
2150000000,0.919026,-0.414029,9.651086,-0.005386,0.005904,0.004537
2160000000,0.788593,-0.358590,9.804173,-0.015634,0.002672,-0.003853
2170000000,0.911989,-0.290648,9.754649,0.011666,-0.017204,0.017804
2180000000,0.907236,-0.424939,9.709304,-0.009889,-0.008861,-0.001442
2190000000,0.906259,-0.282278,9.669981,-0.000081,0.003471,-0.003366
2200000000,0.823729,-0.307359,9.763352,-0.006818,0.014879,0.003701
2210000000,0.912834,-0.302708,9.793979,0.001647,-0.000157,0.010870
2220000000,0.959311,-0.380152,9.734138,0.000223,-0.006169,0.015418
2230000000,0.862858,-0.417372,9.780533,-0.003629,-0.012244,0.001427
2240000000,0.807397,-0.380606,9.828517,-0.016309,-0.022783,0.005834
2250000000,0.877311,-0.407706,9.820492,0.021915,-0.008338,-0.010373
2260000000,0.873343,-0.423323,9.773745,-0.012508,0.003200,-0.008783
2270000000,0.867127,-0.268495,9.701689,0.019510,0.001604,-0.000648
2280000000,0.816720,-0.296476,9.741023,0.005585,0.017081,-0.011302
2290000000,0.788052,-0.334150,9.794415,-0.001506,-0.003768,0.006232
2300000000,0.852977,-0.297929,9.722606,0.000310,0.007467,0.004476
2310000000,0.869636,-0.320461,9.672699,0.000557,-0.003971,0.004865
2320000000,0.805887,-0.285048,9.829559,0.008867,0.004121,-0.002996
2330000000,0.781102,-0.343319,9.696749,0.016135,0.007518,-0.006025
2340000000,0.806399,-0.340114,9.792747,-0.008613,0.023627,-0.020304
2350000000,0.848462,-0.361002,9.796657,-0.003962,-0.011309,0.002055
2360000000,0.828367,-0.304824,9.834481,-0.008776,0.001910,-0.007822
2370000000,0.797336,-0.302953,9.874079,-0.021144,-0.006895,0.004235
2380000000,0.865834,-0.325369,9.806348,-0.015100,0.010200,-0.006140
2390000000,0.850608,-0.334110,9.735493,0.011950,0.005389,0.007396
2400000000,0.827277,-0.349121,9.810485,0.012698,-0.003339,-0.000393
2410000000,0.796281,-0.274958,9.764909,0.003100,0.018456,0.020951
2420000000,0.833335,-0.363709,9.704061,0.011387,0.017412,0.001259
2430000000,0.807372,-0.373744,9.734258,0.009469,-0.021234,-0.011463
2440000000,0.891814,-0.305733,9.754017,-0.001192,-0.001781,0.007163
2450000000,0.776035,-0.342295,9.778599,0.000712,-0.006863,0.010201
2460000000,1.027124,-0.256105,9.683910,-0.002072,0.003777,0.014025
2470000000,0.817390,-0.357891,9.826881,0.012037,-0.011112,-0.003542
2480000000,0.853390,-0.310807,9.747423,-0.009305,0.019798,-0.005852
2490000000,0.793353,-0.278618,9.734043,-0.007010,-0.013554,-0.003388
2500000000,0.864822,-0.319984,9.716163,-0.010736,0.004610,0.010188
2510000000,0.815538,-0.299307,9.765199,-0.018364,-0.002697,-0.004367
2520000000,0.877369,-0.439491,9.792898,-0.003175,-0.018935,-0.004249
2530000000,0.819068,-0.280461,9.702129,-0.011373,0.005438,-0.022365
2540000000,0.839076,-0.321759,9.659650,0.005994,-0.000272,0.007731
2550000000,0.923454,-0.327682,9.644774,-0.006340,0.001377,-0.003875
2560000000,0.828925,-0.265808,9.780343,0.019355,-0.003680,-0.008529
2570000000,0.857577,-0.355677,9.776125,0.014408,-0.018800,-0.001282
2580000000,0.899979,-0.384972,9.713673,0.008542,-0.006328,-0.007045
2590000000,0.948166,-0.284772,9.773364,0.006762,0.017746,-0.002416
2600000000,0.811921,-0.308120,9.735948,0.004027,0.006156,-0.000455
2610000000,0.888166,-0.270005,9.794003,0.015119,-0.007168,0.009259
2620000000,0.814649,-0.403884,9.722810,0.011003,-0.006833,0.020967
2630000000,0.845074,-0.297334,9.842387,0.018013,-0.012057,-0.009387
2640000000,0.799997,-0.408124,9.794505,0.011187,-0.011619,0.007328
2650000000,0.818046,-0.339242,9.760040,0.015946,0.000111,0.002093
2660000000,0.833622,-0.283146,9.823486,-0.003641,-0.006396,-0.000729
2670000000,0.878041,-0.339599,9.864525,0.003445,0.005797,0.000770
2680000000,0.818913,-0.384145,9.800919,0.002494,0.001928,0.004190
2690000000,0.887382,-0.308439,9.733601,-0.026630,0.001399,0.001117
2700000000,0.796988,-0.346040,9.700293,0.000408,-0.010407,0.010981
2710000000,0.890933,-0.360447,9.807435,0.001964,0.003631,0.012155
2720000000,0.891147,-0.252055,9.868252,-0.010552,0.003026,-0.012271
2730000000,0.917038,-0.300096,9.790040,-0.011202,-0.004629,-0.003397
2740000000,0.932771,-0.349327,9.729734,-0.006059,0.002708,0.006717
2750000000,0.835716,-0.316303,9.735753,-0.013450,-0.006156,-0.017846
2760000000,0.896519,-0.335962,9.706940,-0.006686,0.019203,-0.001238
2770000000,0.852219,-0.286321,9.654552,0.004329,-0.009567,0.006051
2780000000,0.824522,-0.362935,9.784656,-0.003062,-0.006156,-0.000127
2790000000,0.856004,-0.300468,9.759911,-0.028400,-0.019042,0.002449
2800000000,0.846312,-0.312566,9.878181,-0.005642,-0.001963,0.014617
2810000000,0.933947,-0.360541,9.818645,0.013773,0.002535,-0.005426
2820000000,0.900959,-0.300940,9.768026,0.007438,-0.004999,-0.007304
2830000000,0.927099,-0.271044,9.736597,0.006561,0.006064,0.001750
2840000000,0.898288,-0.378341,9.766852,-0.002573,0.012635,0.002002
2850000000,0.899732,-0.328352,9.799236,-0.010250,0.015585,-0.020471
2860000000,0.946512,-0.366247,9.746139,0.015599,-0.003977,-0.001459
2870000000,0.785007,-0.292494,9.887755,0.009346,-0.002013,0.004579
2880000000,0.813282,-0.431446,9.898149,0.013984,0.013397,0.002623
2890000000,0.782721,-0.410921,9.783278,0.002420,0.014124,0.018972
2900000000,0.808412,-0.270121,9.689240,0.008153,-0.021742,-0.001043
2910000000,0.910193,-0.363860,9.759641,-0.003134,-0.000126,-0.004464
2920000000,0.857749,-0.356251,9.727744,-0.007847,0.001842,-0.014066
2930000000,0.825247,-0.364596,9.749488,-0.006422,-0.004323,0.011022
2940000000,0.837131,-0.355289,9.662983,-0.006283,0.003520,0.001060
2950000000,0.791543,-0.318526,9.740369,-0.003233,-0.006179,0.012267
2960000000,0.914834,-0.274541,9.791447,0.000810,0.003934,-0.016084
2970000000,0.839525,-0.415987,9.790827,0.011210,-0.006974,0.001173
2980000000,0.904866,-0.314182,9.772271,-0.018089,0.003142,-0.003744
2990000000,0.894028,-0.287148,9.727160,-0.002870,-0.006845,-0.006696
3000000000,0.842219,-0.299039,9.701509,0.019292,0.000453,0.004424
3010000000,0.793900,-0.413407,9.637543,-0.017278,-0.007067,0.007904
3020000000,0.831623,-0.415891,9.735590,0.006609,0.007477,0.007620
3030000000,0.845142,-0.393548,9.715155,0.007485,0.006429,-0.002801
3040000000,0.858612,-0.310041,9.689753,0.012013,0.015186,0.001135
3050000000,0.853434,-0.332490,9.783675,0.002997,0.007217,-0.002257
3060000000,0.848988,-0.310243,9.734823,-0.003229,0.012494,-0.009792
3070000000,0.944433,-0.392929,9.771249,-0.005286,-0.010243,-0.002252
3080000000,0.892747,-0.400220,9.772810,-0.021193,-0.015646,0.009515
3090000000,0.816518,-0.416643,9.786942,-0.006028,0.000234,-0.007435
3100000000,0.815413,-0.326630,9.799332,0.001536,0.001883,-0.012145
3110000000,0.804517,-0.302530,9.791421,0.018957,0.011573,0.017328
3120000000,0.868048,-0.306566,9.701493,-0.016533,0.004123,-0.007285
3130000000,0.895953,-0.425702,9.737014,0.000942,0.009969,-0.006275
3140000000,0.918775,-0.472530,9.816431,0.002334,-0.004903,0.013199
3150000000,0.792143,-0.241279,9.782281,-0.010280,0.009956,-0.007639
3160000000,0.836460,-0.287896,9.756931,-0.006112,-0.008123,-0.004866
3170000000,0.753970,-0.355711,9.695424,-0.007581,0.017006,-0.007070
3180000000,0.839010,-0.306814,9.739766,0.012432,-0.018741,0.002101
3190000000,0.854190,-0.263621,9.798489,-0.008988,-0.014918,-0.006308
3200000000,0.881109,-0.365564,9.824736,0.011331,-0.000677,0.001667
3210000000,0.889130,-0.322160,9.807227,0.002701,0.007142,-0.020042
3220000000,0.907841,-0.355437,9.761122,0.000790,0.002225,0.006233
3230000000,0.863413,-0.417615,9.815096,0.006203,0.009748,0.007370
3240000000,0.828428,-0.319495,9.763556,0.011092,0.001850,0.000501
3250000000,0.791763,-0.362045,9.753574,0.009821,-0.005547,-0.006193
3260000000,0.805613,-0.364681,9.740368,0.015578,0.008481,0.009155
3270000000,0.846172,-0.345572,9.801590,-0.010561,0.002086,-0.001696
3280000000,0.786886,-0.352528,9.854955,0.002260,-0.017820,-0.004887
3290000000,0.924419,-0.289108,9.691037,0.003349,0.021624,-0.010250
3300000000,0.847803,-0.315623,9.781260,-0.006462,-0.009640,0.006944
3310000000,0.804908,-0.302366,9.686669,0.013206,0.002846,-0.019835
3320000000,0.823371,-0.336525,9.679370,0.001149,0.000276,0.006946
3330000000,0.813987,-0.297422,9.794987,0.000009,-0.005866,-0.002125
3340000000,0.822482,-0.373391,9.779671,-0.012851,-0.004557,-0.000791
3350000000,0.841021,-0.374103,9.726051,0.001194,0.013194,-0.008147
3360000000,0.859108,-0.286177,9.731967,0.015907,-0.007011,0.002018
3370000000,0.864406,-0.414220,9.767273,0.007913,-0.006297,-0.007960
3380000000,0.939712,-0.351196,9.704918,0.010973,0.013993,-0.009732
3390000000,0.861129,-0.347397,9.773626,0.019617,0.001222,-0.010731
3400000000,0.909766,-0.342209,9.726839,-0.009206,-0.016436,0.007401
3410000000,0.812371,-0.251983,9.775559,0.018486,-0.006538,-0.010734
3420000000,0.839179,-0.295339,9.806427,0.006980,-0.002672,-0.016136
3430000000,0.836402,-0.406690,9.768395,-0.017460,0.008163,0.005579
3440000000,0.871933,-0.330606,9.803812,0.006801,-0.010137,-0.007137
3450000000,0.760213,-0.283133,9.779860,-0.000240,0.001343,-0.007329
3460000000,0.895461,-0.252827,9.777235,0.003259,0.010608,-0.011236
3470000000,0.769569,-0.284128,9.840509,0.004010,-0.004779,0.006207
3480000000,0.923566,-0.370806,9.757168,-0.002870,-0.003723,-0.018172
3490000000,0.863087,-0.288491,9.757647,0.014714,0.003975,-0.016634
3500000000,0.804840,-0.416997,9.758374,-0.001064,0.014804,-0.005544
3510000000,0.846048,-0.375613,9.725057,-0.010790,0.003032,0.009920
3520000000,0.782579,-0.313229,9.731240,0.002553,0.000296,-0.007684
3530000000,0.815222,-0.310159,9.762682,-0.005036,-0.002399,-0.000080
3540000000,0.947125,-0.326772,9.735596,0.005726,0.010224,-0.004406
3550000000,0.897395,-0.336724,9.810775,0.000663,-0.007880,0.016006
3560000000,0.886916,-0.328157,9.654869,-0.006902,-0.009481,0.001973
3570000000,0.841708,-0.376289,9.802609,-0.001879,-0.004798,-0.003431
3580000000,0.882872,-0.343816,9.729095,0.000814,0.009314,-0.015284
3590000000,0.945940,-0.296738,9.793365,-0.022681,-0.004813,0.016061
3600000000,0.861837,-0.352207,9.841240,0.000496,0.015055,0.008961
3610000000,0.720466,-0.337463,9.813129,-0.004147,-0.001214,0.005139
3620000000,0.875911,-0.303341,9.750990,-0.002065,-0.005021,-0.013536
3630000000,0.907115,-0.342619,9.775969,-0.014312,-0.002921,0.007097
3640000000,0.845692,-0.321855,9.715552,-0.006253,0.000095,-0.005234
3650000000,0.971768,-0.291079,9.773090,0.017540,-0.000836,0.005340
3660000000,0.863008,-0.394165,9.809976,0.013427,-0.002800,0.015454
3670000000,0.842916,-0.332496,9.735573,-0.007707,0.007136,0.015894
3680000000,0.793950,-0.319312,9.718465,-0.003833,-0.002332,0.007533
3690000000,0.871472,-0.331852,9.730867,-0.014720,0.006454,-0.004888
3700000000,0.743026,-0.258810,9.781423,-0.008114,0.000995,-0.009370
3710000000,0.941832,-0.360937,9.866359,-0.006818,-0.000063,0.010287
3720000000,0.858309,-0.382765,9.823850,-0.016048,0.018829,0.019733
3730000000,0.914262,-0.336289,9.772618,0.005671,0.011244,0.000642
3740000000,0.890795,-0.306429,9.738394,0.000123,0.001641,0.005608
3750000000,0.874251,-0.298013,9.729652,-0.006450,0.007769,-0.000795
